trial,seed,N,T,success,runtime_s,recovered_key,returncode
2489,300000012038,12,3000000,1,78.075,4F4E4D494B52,0
2490,300000012039,12,3000000,1,81.514,4F4E4D494B52,0
2491,300000012040,12,3000000,1,80.015,4F4E4D494B52,0
2492,300000012041,12,3000000,1,77.330,4F4E4D494B52,0
2493,300000012042,12,3000000,1,79.533,4F4E4D494B52,0
2494,300000012043,12,3000000,1,81.230,4F4E4D494B52,0
2495,300000012044,12,3000000,1,83.014,4F4E4D494B52,0
2496,300000012045,12,3000000,1,75.530,4F4E4D494B52,0
2497,300000012046,12,3000000,1,82.155,4F4E4D494B52,0
2498,300000012047,12,3000000,1,76.545,4F4E4D494B52,0
2499,300000012048,12,3000000,0,86.089,,1
2500,300000012049,12,3000000,1,76.366,4F4E4D494B52,0
2501,300000016000,16,3000000,1,92.798,4F4E4D494B52,0
2502,300000016001,16,3000000,1,92.878,4F4E4D494B52,0
2503,300000016002,16,3000000,1,89.075,4F4E4D494B52,0
2504,300000016003,16,3000000,1,87.800,4F4E4D494B52,0
2505,300000016004,16,3000000,1,88.597,4F4E4D494B52,0
2506,300000016005,16,3000000,1,92.845,4F4E4D494B52,0
2507,300000016006,16,3000000,1,89.872,4F4E4D494B52,0
2508,300000016007,16,3000000,1,88.873,4F4E4D494B52,0
2509,300000016008,16,3000000,1,98.538,4F4E4D494B52,0
2510,300000016009,16,3000000,1,90.749,4F4E4D494B52,0
2511,300000016010,16,3000000,1,89.767,4F4E4D494B52,0
2512,300000016011,16,3000000,1,91.770,4F4E4D494B52,0
2513,300000016012,16,3000000,1,91.120,4F4E4D494B52,0
2514,300000016013,16,3000000,1,95.207,4F4E4D494B52,0
2515,300000016014,16,3000000,1,90.021,4F4E4D494B52,0
2516,300000016015,16,3000000,1,88.721,4F4E4D494B52,0
2517,300000016016,16,3000000,1,87.314,4F4E4D494B52,0
2518,300000016017,16,3000000,1,90.006,4F4E4D494B52,0
2519,300000016018,16,3000000,1,87.812,4F4E4D494B52,0
2520,300000016019,16,3000000,1,91.673,4F4E4D494B52,0
2521,300000016020,16,3000000,1,89.458,4F4E4D494B52,0
2522,300000016021,16,3000000,1,92.007,4F4E4D494B52,0
2523,300000016022,16,3000000,1,93.226,4F4E4D494B52,0
2524,300000016023,16,3000000,1,88.491,4F4E4D494B52,0
2525,300000016024,16,3000000,1,95.262,4F4E4D494B52,0
2526,300000016025,16,3000000,1,92.209,4F4E4D494B52,0
2527,300000016026,16,3000000,1,89.188,4F4E4D494B52,0
2528,300000016027,16,3000000,1,99.145,4F4E4D494B52,0
2529,300000016028,16,3000000,1,89.627,4F4E4D494B52,0
2530,300000016029,16,3000000,1,92.011,4F4E4D494B52,0
2531,300000016030,16,3000000,1,93.054,4F4E4D494B52,0
2532,300000016031,16,3000000,1,94.851,4F4E4D494B52,0
2533,300000016032,16,3000000,1,89.041,4F4E4D494B52,0
2534,300000016033,16,3000000,1,89.071,4F4E4D494B52,0
2535,300000016034,16,3000000,1,88.872,4F4E4D494B52,0
2536,300000016035,16,3000000,1,89.909,4F4E4D494B52,0
2537,300000016036,16,3000000,1,92.878,4F4E4D494B52,0
2538,300000016037,16,3000000,1,92.892,4F4E4D494B52,0
2539,300000016038,16,3000000,1,94.228,4F4E4D494B52,0
2540,300000016039,16,3000000,1,90.046,4F4E4D494B52,0
2541,300000016040,16,3000000,1,89.479,4F4E4D494B52,0
2542,300000016041,16,3000000,1,90.063,4F4E4D494B52,0
2543,300000016042,16,3000000,1,89.662,4F4E4D494B52,0
2544,300000016043,16,3000000,1,91.521,4F4E4D494B52,0
2545,300000016044,16,3000000,1,94.311,4F4E4D494B52,0
2546,300000016045,16,3000000,1,96.190,4F4E4D494B52,0
2547,300000016046,16,3000000,1,91.465,4F4E4D494B52,0
2548,300000016047,16,3000000,1,91.214,4F4E4D494B52,0
2549,300000016048,16,3000000,1,94.394,4F4E4D494B52,0
2550,300000016049,16,3000000,1,96.162,4F4E4D494B52,0
2551,300000020000,20,3000000,1,107.086,4F4E4D494B52,0
2552,300000020001,20,3000000,1,108.190,4F4E4D494B52,0
2553,300000020002,20,3000000,1,108.370,4F4E4D494B52,0
2554,300000020003,20,3000000,1,104.421,4F4E4D494B52,0
2555,300000020004,20,3000000,1,104.970,4F4E4D494B52,0
2556,300000020005,20,3000000,1,106.425,4F4E4D494B52,0
2557,300000020006,20,3000000,1,106.141,4F4E4D494B52,0
2558,300000020007,20,3000000,1,105.694,4F4E4D494B52,0
2559,300000020008,20,3000000,1,105.128,4F4E4D494B52,0
2560,300000020009,20,3000000,1,103.000,4F4E4D494B52,0
2561,300000020010,20,3000000,1,102.036,4F4E4D494B52,0
2562,300000020011,20,3000000,1,104.080,4F4E4D494B52,0
2563,300000020012,20,3000000,1,108.855,4F4E4D494B52,0
2564,300000020013,20,3000000,1,104.277,4F4E4D494B52,0
2565,300000020014,20,3000000,1,99.602,4F4E4D494B52,0
2566,300000020015,20,3000000,1,106.389,4F4E4D494B52,0
2567,300000020016,20,3000000,1,110.364,4F4E4D494B52,0
2568,300000020017,20,3000000,1,99.751,4F4E4D494B52,0
2569,300000020018,20,3000000,1,103.404,4F4E4D494B52,0
2570,300000020019,20,3000000,1,105.074,4F4E4D494B52,0
2571,300000020020,20,3000000,1,100.036,4F4E4D494B52,0
2572,300000020021,20,3000000,1,102.098,4F4E4D494B52,0
2573,300000020022,20,3000000,1,103.920,4F4E4D494B52,0
2574,300000020023,20,3000000,1,105.136,4F4E4D494B52,0
2575,300000020024,20,3000000,1,104.818,4F4E4D494B52,0
2576,300000020025,20,3000000,1,104.835,4F4E4D494B52,0
2577,300000020026,20,3000000,1,103.611,4F4E4D494B52,0
2578,300000020027,20,3000000,1,104.193,4F4E4D494B52,0
2579,300000020028,20,3000000,1,110.778,4F4E4D494B52,0
2580,300000020029,20,3000000,1,107.390,4F4E4D494B52,0
2581,300000020030,20,3000000,1,105.931,4F4E4D494B52,0
2582,300000020031,20,3000000,1,111.663,4F4E4D494B52,0
2583,300000020032,20,3000000,1,104.131,4F4E4D494B52,0
2584,300000020033,20,3000000,1,105.159,4F4E4D494B52,0
2585,300000020034,20,3000000,1,107.298,4F4E4D494B52,0
2586,300000020035,20,3000000,1,104.103,4F4E4D494B52,0
2587,300000020036,20,3000000,1,110.828,4F4E4D494B52,0
2588,300000020037,20,3000000,1,107.537,4F4E4D494B52,0
2589,300000020038,20,3000000,1,109.225,4F4E4D494B52,0
2590,300000020039,20,3000000,1,103.078,4F4E4D494B52,0
2591,300000020040,20,3000000,1,97.553,4F4E4D494B52,0
2592,300000020041,20,3000000,1,112.057,4F4E4D494B52,0
2593,300000020042,20,3000000,1,103.975,4F4E4D494B52,0
2594,300000020043,20,3000000,1,100.162,4F4E4D494B52,0
2595,300000020044,20,3000000,1,98.991,4F4E4D494B52,0
2596,300000020045,20,3000000,1,105.799,4F4E4D494B52,0
2597,300000020046,20,3000000,1,109.298,4F4E4D494B52,0
2598,300000020047,20,3000000,1,101.497,4F4E4D494B52,0
2599,300000020048,20,3000000,1,101.670,4F4E4D494B52,0
2600,300000020049,20,3000000,1,102.235,4F4E4D494B52,0
2601,300000024000,24,3000000,1,115.803,4F4E4D494B52,0
2602,300000024001,24,3000000,1,119.987,4F4E4D494B52,0
2603,300000024002,24,3000000,1,117.771,4F4E4D494B52,0
2604,300000024003,24,3000000,1,122.009,4F4E4D494B52,0
2605,300000024004,24,3000000,1,122.800,4F4E4D494B52,0
2606,300000024005,24,3000000,1,116.339,4F4E4D494B52,0
2607,300000024006,24,3000000,1,119.932,4F4E4D494B52,0
2608,300000024007,24,3000000,1,125.812,4F4E4D494B52,0
2609,300000024008,24,3000000,1,122.393,4F4E4D494B52,0
2610,300000024009,24,3000000,1,126.209,4F4E4D494B52,0
2611,300000024010,24,3000000,1,113.602,4F4E4D494B52,0
2612,300000024011,24,3000000,1,123.333,4F4E4D494B52,0
2613,300000024012,24,3000000,1,116.963,4F4E4D494B52,0
2614,300000024013,24,3000000,1,119.427,4F4E4D494B52,0
2615,300000024014,24,3000000,1,126.040,4F4E4D494B52,0
2616,300000024015,24,3000000,1,111.895,4F4E4D494B52,0
2617,300000024016,24,3000000,1,112.537,4F4E4D494B52,0
2618,300000024017,24,3000000,1,118.251,4F4E4D494B52,0
2619,300000024018,24,3000000,1,120.904,4F4E4D494B52,0
2620,300000024019,24,3000000,1,121.374,4F4E4D494B52,0
2621,300000024020,24,3000000,1,117.625,4F4E4D494B52,0
2622,300000024021,24,3000000,1,108.890,4F4E4D494B52,0
2623,300000024022,24,3000000,1,119.925,4F4E4D494B52,0
2624,300000024023,24,3000000,1,127.346,4F4E4D494B52,0
2625,300000024024,24,3000000,1,121.513,4F4E4D494B52,0
2626,300000024025,24,3000000,1,129.333,4F4E4D494B52,0
2627,300000024026,24,3000000,1,119.788,4F4E4D494B52,0
2628,300000024027,24,3000000,1,112.912,4F4E4D494B52,0
2629,300000024028,24,3000000,1,121.043,4F4E4D494B52,0
2630,300000024029,24,3000000,1,124.110,4F4E4D494B52,0
2631,300000024030,24,3000000,1,123.908,4F4E4D494B52,0
2632,300000024031,24,3000000,1,120.658,4F4E4D494B52,0
2633,300000024032,24,3000000,1,118.755,4F4E4D494B52,0
2634,300000024033,24,3000000,1,116.587,4F4E4D494B52,0
2635,300000024034,24,3000000,1,120.168,4F4E4D494B52,0
2636,300000024035,24,3000000,1,121.235,4F4E4D494B52,0
2637,300000024036,24,3000000,1,117.551,4F4E4D494B52,0
2638,300000024037,24,3000000,1,115.372,4F4E4D494B52,0
2639,300000024038,24,3000000,1,127.444,4F4E4D494B52,0
2640,300000024039,24,3000000,1,122.959,4F4E4D494B52,0
2641,300000024040,24,3000000,1,120.622,4F4E4D494B52,0
2642,300000024041,24,3000000,1,122.819,4F4E4D494B52,0
2643,300000024042,24,3000000,1,122.098,4F4E4D494B52,0
2644,300000024043,24,3000000,1,120.989,4F4E4D494B52,0
2645,300000024044,24,3000000,1,113.786,4F4E4D494B52,0
2646,300000024045,24,3000000,1,115.203,4F4E4D494B52,0
2647,300000024046,24,3000000,1,115.470,4F4E4D494B52,0
2648,300000024047,24,3000000,1,119.015,4F4E4D494B52,0
2649,300000024048,24,3000000,1,118.377,4F4E4D494B52,0
2650,300000024049,24,3000000,1,116.391,4F4E4D494B52,0
2651,300000032000,32,3000000,1,137.110,4F4E4D494B52,0
2652,300000032001,32,3000000,1,155.139,4F4E4D494B52,0
2653,300000032002,32,3000000,1,147.006,4F4E4D494B52,0
2654,300000032003,32,3000000,1,144.651,4F4E4D494B52,0
2655,300000032004,32,3000000,1,146.780,4F4E4D494B52,0
2656,300000032005,32,3000000,1,148.116,4F4E4D494B52,0
2657,300000032006,32,3000000,1,147.368,4F4E4D494B52,0
2658,300000032007,32,3000000,1,146.297,4F4E4D494B52,0
2659,300000032008,32,3000000,1,141.302,4F4E4D494B52,0
2660,300000032009,32,3000000,1,151.815,4F4E4D494B52,0
2661,300000032010,32,3000000,1,140.692,4F4E4D494B52,0
2662,300000032011,32,3000000,1,143.096,4F4E4D494B52,0
2663,300000032012,32,3000000,1,144.111,4F4E4D494B52,0
2664,300000032013,32,3000000,1,148.259,4F4E4D494B52,0
2665,300000032014,32,3000000,1,148.266,4F4E4D494B52,0
2666,300000032015,32,3000000,1,148.560,4F4E4D494B52,0
2667,300000032016,32,3000000,1,144.968,4F4E4D494B52,0
2668,300000032017,32,3000000,1,137.587,4F4E4D494B52,0
2669,300000032018,32,3000000,1,145.006,4F4E4D494B52,0
2670,300000032019,32,3000000,1,149.709,4F4E4D494B52,0
2671,300000032020,32,3000000,1,139.759,4F4E4D494B52,0
2672,300000032021,32,3000000,1,144.220,4F4E4D494B52,0
2673,300000032022,32,3000000,1,142.657,4F4E4D494B52,0
2674,300000032023,32,3000000,1,143.490,4F4E4D494B52,0
2675,300000032024,32,3000000,1,145.279,4F4E4D494B52,0
2676,300000032025,32,3000000,1,142.687,4F4E4D494B52,0
2677,300000032026,32,3000000,1,137.150,4F4E4D494B52,0
2678,300000032027,32,3000000,1,140.484,4F4E4D494B52,0
2679,300000032028,32,3000000,1,146.525,4F4E4D494B52,0
2680,300000032029,32,3000000,1,148.176,4F4E4D494B52,0
2681,300000032030,32,3000000,1,149.462,4F4E4D494B52,0
2682,300000032031,32,3000000,1,146.617,4F4E4D494B52,0
2683,300000032032,32,3000000,1,140.839,4F4E4D494B52,0
2684,300000032033,32,3000000,1,140.235,4F4E4D494B52,0
2685,300000032034,32,3000000,1,140.079,4F4E4D494B52,0
2686,300000032035,32,3000000,1,146.022,4F4E4D494B52,0
2687,300000032036,32,3000000,1,143.192,4F4E4D494B52,0
2688,300000032037,32,3000000,1,142.738,4F4E4D494B52,0
2689,300000032038,32,3000000,1,151.369,4F4E4D494B52,0
2690,300000032039,32,3000000,1,149.066,4F4E4D494B52,0
2691,300000032040,32,3000000,1,143.710,4F4E4D494B52,0
2692,300000032041,32,3000000,1,150.277,4F4E4D494B52,0
2693,300000032042,32,3000000,1,150.024,4F4E4D494B52,0
2694,300000032043,32,3000000,1,137.056,4F4E4D494B52,0
2695,300000032044,32,3000000,1,139.455,4F4E4D494B52,0
2696,300000032045,32,3000000,1,148.025,4F4E4D494B52,0
2697,300000032046,32,3000000,1,146.662,4F4E4D494B52,0
2698,300000032047,32,3000000,1,134.144,4F4E4D494B52,0
2699,300000032048,32,3000000,1,146.074,4F4E4D494B52,0
2700,300000032049,32,3000000,1,141.933,4F4E4D494B52,0
